datetime,open,high,low,close,volume,hold
2025-11-17 22:00:00,935.22,938.44,931.8,932.58,26090,136610
2025-11-17 23:00:00,932.6,935.9,931.56,934.98,14859,136717
2025-11-18 00:00:00,934.96,935.18,931.9,932.5,2459,136484
2025-11-18 01:00:00,932.5,934.16,929.88,933.32,11889,136525
2025-11-18 02:00:00,933.32,935.5,933.22,934.36,4782,136477
2025-11-18 09:30:00,934.36,934.7,925.56,927.16,9238,137070
2025-11-18 10:45:00,927.14,927.3,922.12,924.8,735,138913
2025-11-18 13:45:00,924.8,924.88,920.5,924.34,23498,140590
2025-11-18 14:45:00,924.34,924.46,920.72,921.46,9860,141604
2025-11-18 15:00:00,921.46,922.48,921.22,921.34,2663,141830
2025-11-18 22:00:00,925.58,934.16,925.58,932.96,37420,141723
2025-11-18 23:00:00,932.94,936.3,931.62,932.88,21557,141592
2025-11-19 00:00:00,932.82,934.0,929.56,930.4,4312,141916
2025-11-19 01:00:00,930.4,933.76,927.9,933.3,16211,141585
2025-11-19 02:00:00,933.3,935.0,931.9,934.2,5450,141527
2025-11-19 09:30:00,934.2,934.76,932.36,934.16,8837,141834
2025-11-19 10:45:00,934.16,936.8,931.82,936.72,1799,144587
2025-11-19 13:45:00,936.76,941.3,934.9,940.0,24230,145333
2025-11-19 14:45:00,940.0,941.36,939.24,940.34,11504,147896
2025-11-19 15:00:00,940.36,940.84,940.06,940.06,1017,148209
2025-11-19 22:00:00,945.16,945.6,941.88,944.16,33646,150001
2025-11-19 23:00:00,944.16,948.12,941.88,947.78,23201,150071
2025-11-20 00:00:00,947.82,948.86,940.22,941.38,9966,150661
2025-11-20 01:00:00,941.38,941.96,935.92,937.22,29069,151547
2025-11-20 02:00:00,937.22,938.74,933.1,938.3,12435,151217
2025-11-20 09:30:00,938.3,943.88,938.14,940.86,13168,150861
2025-11-20 10:45:00,940.88,941.96,932.46,934.42,1236,155501
2025-11-20 13:45:00,934.4,939.16,934.02,934.96,1935,154089
2025-11-20 14:45:00,934.9,937.46,932.9,935.18,19,153511
2025-11-20 15:00:00,935.18,935.82,934.2,935.46,31,153257
2025-11-20 22:00:00,937.68,940.86,934.22,936.92,23,155536
2025-11-20 23:00:00,936.9,942.94,935.18,939.9,379,156981
2025-11-21 00:00:00,939.84,941.14,935.92,935.92,105,156975
2025-11-21 01:00:00,935.92,937.88,930.66,931.4,43,157674
2025-11-21 02:00:00,931.32,935.56,930.26,935.2,24,157625
2025-11-21 09:30:00,935.18,936.68,933.08,933.34,6,157310
2025-11-21 10:45:00,933.34,937.28,933.1,936.02,242,158854
2025-11-21 13:45:00,936.02,936.1,930.04,930.32,44,158609
2025-11-21 14:45:00,930.32,933.36,926.18,927.44,87,160717
2025-11-21 15:00:00,927.46,928.12,926.92,926.94,76,160306
2025-11-21 22:00:00,933.9,936.42,931.96,936.1,18,163545
2025-11-21 23:00:00,936.02,937.1,932.6,934.7,42,162817
2025-11-22 01:00:00,934.04,940.02,932.5,939.9,41,164201
2025-11-22 02:00:00,939.9,940.04,935.54,936.74,15,163598
2025-11-22 09:30:00,936.74,937.3,935.8,935.8,3,162259
2025-11-24 00:00:00,934.66,935.64,931.02,934.02,112,163192
2025-11-24 09:30:00,933.02,934.3,929.04,930.6,22009,162458
2025-11-24 10:45:00,930.72,931.1,927.9,928.78,1305,164266
2025-11-24 13:45:00,928.82,929.92,927.58,928.94,2039,165718
2025-11-24 14:45:00,928.96,931.1,927.52,930.8,2008,165792
