hour,xyz_close,shfe_close,shfe_usd_oz,spread,spread_ratio,spread_mean,spread_std,zscore,hour_of_day,spread_change,session
2026-01-19 13:00:00,4668.6,1048.66,4693.092994244605,-24.492994244604233,-0.5218945005914293,-0.684755445757836,0.5621839441816961,0.2896933412131929,13,0.12593975276631747,日盘
2026-01-19 14:00:00,4667.0,1050.26,4700.253512230216,-33.253512230216074,-0.7074833760283212,-0.6955134900087069,0.5599481024616201,-0.021376777538834126,14,0.18558887543689195,日盘
2026-01-19 15:00:00,4675.6,1051.8,4707.145510791367,-31.545510791366723,-0.6701622186747161,-0.7237403317642471,0.5396884077067172,0.09927601246281896,15,0.03732115735360508,日盘
2026-01-19 23:00:00,4667.0,1049.2,4695.509669064749,-28.509669064748778,-0.6071687862252306,-0.7252502081822757,0.5392928554374321,0.21895602874483971,23,0.16875268089297635,夜盘
2026-01-20 00:00:00,4662.2,1051.22,4704.549823021583,-42.34982302158278,-0.9001886389712594,-0.7233170295464451,0.53854759327596,-0.3284233587395918,0,0.2930198527460288,夜盘
2026-01-20 01:00:00,4670.0,1051.22,4704.549823021583,-34.5498230215826,-0.7343916914752184,-0.7069374638329776,0.5316540849913712,-0.051639267744338684,1,0.16579694749604101,夜盘
2026-01-20 02:00:00,4668.6,1052.2,4708.93564028777,-40.33564028776982,-0.8565765890422076,-0.7074029952627842,0.5317854769621516,-0.28051460643788967,2,0.12218489756698914,夜盘
2026-01-20 13:00:00,4738.6,1057.9,4734.444985611511,4.15501438848969,0.0877613828255947,-0.6716332621470097,0.555677190093369,1.3666111521421371,13,0.4776538166992658,日盘
2026-01-20 14:00:00,4741.7,1059.76,4742.769087769784,-1.0690877697843462,-0.0225414256945633,-0.6284484054334248,0.5644697443504808,1.0734091345073975,14,0.110302808520158,日盘
2026-01-20 15:00:00,4737.3,1060.16,4744.559217266187,-7.259217266187079,-0.1530008781378396,-0.5907198522788684,0.5647375442512199,0.7750838926804418,15,0.1304594524432763,日盘
2026-01-20 23:00:00,4779.2,1071.76,4796.47297266187,-17.27297266186997,-0.3601182110338066,-0.5700617145385046,0.563682094682983,0.3724501904265224,23,0.13066285467263808,夜盘
2026-01-21 00:00:00,4787.5,1069.94,4788.3278834532375,-0.8278834532375186,-0.0172896149425854,-0.5430398728728819,0.5743361687934254,0.9154050998299498,0,0.3428285960912212,夜盘
2026-01-21 01:00:00,4834.2,1072.06,4797.815569784172,36.384430215827706,0.7583540819069968,-0.4850642120447138,0.6321695159361752,1.9669064429820562,1,0.7756436968495822,夜盘
2026-01-21 02:00:00,4836.4,1073.76,4805.423620143884,30.976379856115273,0.6446128854543687,-0.42838909045097323,0.670419056263018,1.6004944457968735,2,0.11374119645262815,夜盘
2026-01-21 13:00:00,4880.3,1098.96,4918.201778417266,-37.90177841726563,-0.7706430139485424,-0.42087683761234335,0.6652997455540038,-0.5257272059302295,13,0.5544757405931127,日盘
2026-01-21 14:00:00,4850.8,1096.04,4905.133833093525,-54.333833093524845,-1.1076931831492574,-0.43307100250483715,0.6754430099672136,-0.9987847541381273,14,0.33705016920071496,日盘
2026-01-21 15:00:00,4848.1,1092.3,4888.396122302158,-40.29612230215753,-0.824321951290239,-0.4206055681118687,0.6648243087643481,-0.6072527400941812,15,0.28337123185901836,日盘
2026-01-21 23:00:00,4781.2,1093.18,4892.334407194245,-111.13440719424489,-2.2716028371000196,-0.48163513738753166,0.7619592448930385,-2.3491646196428237,23,0.531755155856035,夜盘
2026-01-22 00:00:00,4797.4,1092.56,4889.55970647482,-92.15970647482028,-1.884826283086004,-0.5435527791835927,0.8135658663353756,-1.6486354201953446,0,0.38677655401401556,夜盘
2026-01-22 01:00:00,4799.8,1089.9,4877.655345323741,-77.85534532374095,-1.5961633164258249,-0.5539569806310721,0.825785098080525,-1.2620793693386843,1,0.2886629666601792,夜盘
2026-01-22 02:00:00,4788.6,1089.62,4876.402254676258,-87.80225467625769,-1.800553975875537,-0.5852497175529033,0.8589451353077753,-1.414879959576427,2,0.20439065944971202,夜盘
2026-01-22 13:00:00,4822.5,1081.22,4838.8095352517985,-16.30953525179848,-0.337056772600366,-0.5679450631638946,0.8596151661243285,0.26859494767235714,13,0.5593541437430515,日盘
2026-01-22 14:00:00,4840.8,1086.86,4864.0503611510785,-23.250361151078323,-0.4780041205325046,-0.5647516810532336,0.8598090567297997,0.10089165709729198,14,0.1409473479321386,日盘
2026-01-22 15:00:00,4871.8,1087.58,4867.272594244604,4.527405755396103,0.093017304203377,-0.6265806554347974,0.7447623827511177,0.9662114740274781,15,0.5710214247358816,日盘
2026-01-22 23:00:00,4958.7,1090.02,4878.192384172662,80.50761582733776,1.6503575399884889,-0.5360701537439674,0.8780984863124152,2.4899572517365165,23,0.09618657399807784,夜盘
2026-01-23 00:00:00,4966.4,1096.98,4909.340637410072,57.05936258992733,1.1622612241473849,-0.4581641287366463,0.9427893972733344,1.7187564450454207,0,0.488096315841104,夜盘
2026-01-23 01:00:00,4954.8,1098.98,4918.291284892087,36.508715107913304,0.7423048573812632,-0.39931133390098045,0.9725950821185582,1.1737836354215514,1,0.4199563667661217,夜盘
2026-01-23 02:00:00,4960.2,1104.24,4941.831487769785,18.368512230214947,0.3716944269685029,-0.3585253666845749,0.983957597539744,0.7421252658436664,2,0.37061043041276026,夜盘
2026-01-23 13:00:00,4943.7,1116.54,4996.877969784173,-53.177969784173,-1.064223903520099,-0.3653601693741099,0.9884431964957827,-0.7070347963581445,13,0.20887758382200805,日盘
2026-01-23 14:00:00,4947.0,1115.16,4990.702023021584,-43.702023021583955,-0.8756688501936424,-0.3712467176540442,0.9911534335368254,-0.5089243657660767,14,0.18855505332645672,日盘
2026-01-23 15:00:00,4957.8,1115.64,4992.850178417266,-35.05017841726567,-0.7020074138971376,-0.36480633535633294,0.9883609627584462,-0.3411719920621916,15,0.17366143629650477,日盘
2026-01-23 23:00:00,4998.0,1113.84,4984.794595683453,13.205404316547174,0.2649137103459047,-0.35742498837632003,0.992540486652736,0.6270159324392023,23,0.06374493553681213,夜盘
2026-01-24 01:00:00,4998.0,1121.16,5017.553965467627,-19.553965467626767,-0.3897111142641069,-0.37272372540005105,0.9899806841921859,-0.01715931344450155,1,0.6546248246100116,夜盘
2026-01-24 02:00:00,4993.8,1118.82,5007.081707913669,-13.28170791366847,-0.2652584616839145,-0.3774011247144708,0.9891622706470118,0.11337135104961465,2,0.12445265258019239,夜盘
2026-01-26 00:00:00,5042.0,1117.62,5001.71131942446,40.28868057553973,0.8054979186638802,-0.32883378597706725,1.0182360391074663,1.1140164569653659,0,0.9420976546068931,夜盘
2026-01-26 13:00:00,5070.2,1139.36,5099.004857553956,-28.804857553956023,-0.5649113573854097,-0.3516513585788516,1.017086289595388,-0.20967739019606293,13,0.10015340198890599,日盘
2026-01-26 14:00:00,5096.4,1146.8,5132.30126618705,-35.90126618705017,-0.6995159544428374,-0.4123959434267614,0.9911132072427703,-0.2896944656956295,14,0.13460459705742778,日盘
2026-01-26 15:00:00,5092.3,1143.32,5116.727139568345,-24.4271395683445,-0.4773977369136243,-0.4591463860254277,0.9652106558935815,-0.018909189177257608,15,0.22211821752921312,日盘
2026-01-26 23:00:00,5043.0,1151.0,5151.0976258992805,-108.0976258992805,-2.0985357636355957,-0.5144752505957216,1.0203286686984776,-1.552500249807239,23,0.241079862242084,夜盘
2026-01-27 00:00:00,5031.6,1149.76,5145.548224460432,-113.94822446043143,-2.2145011472005045,-0.5605922490978569,1.0720107375408805,-1.5428100113032468,0,0.11596538356490882,夜盘
2026-01-27 01:00:00,5063.0,1150.4,5148.412431654677,-85.41243165467677,-1.6590052329437328,-0.5953707191667524,1.0942476115141637,-0.9720236101819565,1,0.5554959142567717,夜盘
2026-01-27 02:00:00,5076.6,1153.24,5161.122351079137,-84.52235107913657,-1.637673849399517,-0.5689570113458983,1.059113400732241,-1.0090674306592082,2,0.02133138354421571,夜盘
2026-01-27 13:00:00,5079.8,1144.56,5122.276541007194,-42.4765410071941,-0.8292512258395547,-0.5249747172939628,1.0234086697908635,-0.2973167196324139,13,0.12040894406466285,日盘
2026-01-27 14:00:00,5053.8,1147.98,5137.582148201439,-83.78214820143876,-1.6307699961696798,-0.5264166622832901,1.0250066872998544,-1.0774108574799213,14,0.8015187703301251,日盘
2026-01-27 15:00:00,5094.9,1148.38,5139.372277697842,-44.4722776978424,-0.8653250882569564,-0.4874487919658493,0.9916976979888038,-0.3810398038207137,15,0.7654449079127233,日盘
2026-01-27 23:00:00,5175.2,1138.2,5093.813482014389,81.38651798561114,1.597752219883524,-0.4068317506123538,1.0792337535469394,1.8574140809697088,23,0.37846838946778627,夜盘
2026-01-28 00:00:00,5177.1,1145.86,5128.094461870503,49.00553812949693,0.9556286159288466,-0.3470970532597975,1.1142309007994016,1.1691702933871315,0,0.6421236039546773,夜盘
2026-01-28 01:00:00,5209.9,1143.98,5119.68085323741,90.21914676258984,1.7622025541990598,-0.2775476678433107,1.1922593620099953,1.7108275992931732,1,0.8065739382702132,夜盘
2026-01-28 02:00:00,5238.0,1141.44,5108.313530935252,129.68646906474805,2.5387335424770705,-0.24053200107295317,1.26621367143998,2.1949419803605115,2,0.7765309882780107,夜盘
2026-01-28 13:00:00,5267.3,1185.5,5305.4962949640285,-38.19629496402831,-0.7199382082366959,-0.31895697742228984,1.2334155908241924,-0.3250982343643496,13,0.901603466195279,日盘
2026-01-28 14:00:00,5286.9,1184.54,5301.199984172662,-14.299984172662334,-0.2697499474714512,-0.3611259276244863,1.212681000635381,0.07535038489525185,14,0.45018826076524465,日盘
2026-01-28 15:00:00,5281.3,1186.2,5308.629021582734,-27.32902158273373,-0.5148037557649066,-0.3980633519050451,1.202850528449585,-0.097053125969304,15,0.24505380829345536,日盘
2026-01-28 23:00:00,5516.5,1191.24,5331.18465323741,185.3153467625898,3.4760631795046786,-0.2088847234456793,1.4292548571662989,2.5782301067398796,23,1.2663948946973926,夜盘
2026-01-29 00:00:00,5524.2,1189.02,5321.249434532374,202.9505654676259,3.813964520260475,-0.0134833330100911,1.6392741150669174,2.334843097985674,0,0.3379013407557965,夜盘
2026-01-29 01:00:00,5550.0,1194.8,5347.116805755395,202.88319424460497,3.794254017907944,0.17386089331512064,1.8056493600565602,2.0050366392727645,1,0.019710502352531023,夜盘
2026-01-29 02:00:00,5539.0,1192.94,5338.792703597122,200.20729640287755,3.750048138561059,0.3190748278240854,1.9478330834079727,1.76143086384695,2,0.04420587934688491,夜盘
