hour,xyz_close,shfe_close,shfe_usd_oz,spread,spread_ratio,spread_mean,spread_std,zscore
2026-01-28 02:00:00,5238.0,1141.44,5108.313530935252,129.68646906474805,2.5387335424770705,-0.3890647538652064,1.2970894094370626,2.25720623038079
2026-01-28 09:00:00,5280.7,1167.3,5224.045402877698,56.65459712230222,1.0844966449007831,-0.32763943056666933,1.3315073285832804,1.0605544897525732
2026-01-28 10:00:00,5270.3,1175.5,5260.7430575539565,9.55694244604365,0.18166525795858315,-0.3090176089148986,1.3355368236146867,0.36740497019425333
2026-01-28 13:00:00,5267.3,1185.5,5305.4962949640285,-38.19629496402831,-0.7199382082366959,-0.33332337859380207,1.3375691333905924,-0.2890428763579997
2026-01-28 14:00:00,5286.9,1184.54,5301.199984172662,-14.299984172662334,-0.2697499474714512,-0.37812537301610755,1.3155929672657412,0.08237762609046026
2026-01-28 15:00:00,5281.3,1186.2,5308.629021582734,-27.32902158273373,-0.5148037557649066,-0.36834111898744165,1.3135816038930308,-0.11149869664998127
2026-01-28 22:00:00,5429.5,1186.98,5312.11977410072,117.38022589928005,2.209668284807286,-0.2485605754798749,1.4126781991910242,1.7401194848868449
2026-01-28 23:00:00,5516.5,1191.24,5331.18465323741,185.3153467625898,3.4760631795046786,-0.08018663644278788,1.6015281082040924,2.2205353735160744
2026-01-29 00:00:00,5524.2,1189.02,5321.249434532374,202.9505654676259,3.813964520260475,0.1078750500031835,1.7806270774861044,2.081339499503491
2026-01-29 01:00:00,5550.0,1194.8,5347.116805755395,202.88319424460497,3.7942540179079436,0.2858605397874155,1.9270512253620964,1.8206020846494595
2026-01-29 02:00:00,5539.0,1192.94,5338.792703597122,200.20729640287755,3.7500481385610596,0.539596529972363,1.9668271904898904,1.632299789280953
2026-01-29 09:00:00,5521.0,1242.0,5558.352086330935,-37.35208633093498,-0.6719992859536732,0.5990355498757765,1.9041926513475764,-0.6674927743944145
2026-01-29 10:00:00,5517.6,1245.1,5572.225589928057,-54.6255899280568,-0.980319067246559,0.6504598032071908,1.8405073426043805,-0.8860485544959262
