datetime,open,high,low,close,volume,hold
2025-12-08 22:00:00,92810.0,93040.0,92450.0,92620.0,31999,226409
2025-12-08 23:00:00,92620.0,92850.0,92460.0,92670.0,7637,225153
2025-12-09 00:00:00,92670.0,92680.0,92020.0,92230.0,668,222586
2025-12-09 01:00:00,92230.0,92500.0,92150.0,92400.0,5711,221912
2025-12-09 10:00:00,92550.0,92710.0,92400.0,92460.0,5274,220747
2025-12-09 11:15:00,92460.0,92470.0,91760.0,92100.0,397,217767
2025-12-09 14:15:00,92100.0,92200.0,90880.0,91200.0,3485,211999
2025-12-09 15:00:00,91200.0,91290.0,90970.0,91090.0,3506,210572
2025-12-09 22:00:00,91420.0,91610.0,90900.0,91000.0,36808,203656
2025-12-09 23:00:00,90990.0,91150.0,90710.0,91100.0,8848,202180
2025-12-10 00:00:00,91100.0,91350.0,90980.0,91150.0,934,201596
2025-12-10 01:00:00,91150.0,91270.0,90990.0,91030.0,5118,200890
2025-12-10 10:00:00,91180.0,91810.0,91020.0,91680.0,8293,200437
2025-12-10 11:15:00,91680.0,91900.0,91570.0,91730.0,14869,200053
2025-12-10 14:15:00,91730.0,92370.0,91690.0,91930.0,473,201506
2025-12-10 15:00:00,91920.0,92130.0,91780.0,91850.0,33,200374
2025-12-10 22:00:00,92360.0,92580.0,92000.0,92020.0,22642,201393
2025-12-10 23:00:00,92020.0,92140.0,91500.0,91700.0,9557,200766
2025-12-11 00:00:00,91700.0,91960.0,91700.0,91810.0,4218,201044
2025-12-11 01:00:00,91810.0,91880.0,91730.0,91820.0,2713,201588
2025-12-11 10:00:00,92370.0,93100.0,91820.0,93050.0,16,206416
2025-12-11 11:15:00,93050.0,93090.0,92160.0,92190.0,403,206448
2025-12-11 14:15:00,92190.0,92360.0,91940.0,92200.0,1025,207647
2025-12-11 15:00:00,92200.0,92400.0,92070.0,92310.0,1588,209963
2025-12-11 22:00:00,92870.0,93060.0,92620.0,92860.0,26824,210076
2025-12-11 23:00:00,92860.0,93570.0,92810.0,93280.0,10982,213676
2025-12-12 00:00:00,93280.0,93850.0,93180.0,93800.0,1373,216200
2025-12-12 01:00:00,93800.0,94210.0,93720.0,94160.0,10478,216363
