date,cme_close,cme_usd_per_lb,shfe_close,cme_usd_per_ton,shfe_usd_per_ton,spread,spread_ratio
2021-05-13,467.85,4.6785000000000005,75970,10314.314670000002,10478.620689655172,-164.30601965517053,-1.568011902724742
2021-05-14,466.35,4.6635,74560,10281.245369999999,10284.137931034482,-2.892561034483151,-0.028126431732836438
2021-05-17,471.75,4.7175,74750,10400.29485,10310.344827586207,89.9500224137937,0.8724249665551899
2021-05-18,470.6,4.706,76100,10374.94172,10496.551724137931,-121.61000413793045,-1.1585709986859338
2021-05-19,456.75,4.5675,74090,10069.60185,10219.310344827587,-149.70849482758786,-1.464956927385628
2021-05-20,452.85,4.5285,73450,9983.62167,10131.034482758621,-147.41281275862093,-1.4550618005445903
2021-05-21,450.8,4.508,72160,9938.426959999999,9953.103448275862,-14.676488275863449,-0.14745640243903826
2021-05-24,453.25,4.5325,71640,9992.440149999999,9881.379310344828,111.06083965517064,1.1239406581518525
2021-05-25,451.0,4.51,72230,9942.8362,9962.758620689656,-19.922420689656064,-0.1999689187318378
2021-05-26,452.2,4.522,71780,9969.29164,9900.689655172413,68.60198482758642,0.6929010727222089
2021-05-27,466.7,4.667,71940,10288.961539999998,9922.758620689656,366.2029193103426,3.6905353975534947
2021-05-28,466.95,4.6695,73350,10294.47309,10117.241379310344,177.2317106896553,1.7517790081799605
2021-05-31,466.9,4.669,73950,10293.37078,10200.0,93.37077999999929,0.9153998039215617
2021-06-01,465.2,4.652,74160,10255.89224,10228.965517241379,26.9267227586206,0.26323994066882334
2021-06-02,460.1,4.601,73680,10143.456619999999,10162.758620689656,-19.30200068965678,-0.1899287527144566
2021-06-03,446.85,4.468500000000001,73020,9851.34447,10071.724137931034,-220.37966793103442,-2.188102701314708
2021-06-04,451.5,4.515,70910,9953.859299999998,9780.689655172413,173.16964482758522,1.7705259131293087
2021-06-07,452.1,4.521,71390,9967.087019999999,9846.896551724138,120.19046827586135,1.2205923728813486
2021-06-08,454.2,4.542,71420,10013.384039999999,9851.034482758621,162.34955724137762,1.6480457714925618
2021-06-09,451.55,4.5155,71510,9954.96161,9863.448275862069,91.51333413793145,0.9278026464830136
2021-06-10,448.95,4.4895,71290,9897.641489999998,9833.103448275862,64.53804172413584,0.6563344122597627
2021-06-11,454.9,4.5489999999999995,71770,10028.816379999998,9899.310344827587,129.50603517241143,1.3082329037201934
2021-06-15,433.5,4.335,70230,9557.027699999999,9686.896551724138,-129.86885172413895,-1.340665207176431
2021-06-16,426.8,4.268,68450,9409.318159999999,9441.379310344828,-32.061150344829,-0.33958121256393026
2021-06-17,417.2,4.172,68800,9197.67464,9489.655172413793,-291.9805324137942,-3.0768297383721044
2021-06-18,412.2,4.122,67260,9087.44364,9277.241379310344,-189.7977393103447,-2.0458424174843874
2021-06-21,417.7,4.177,66350,9208.697739999998,9151.724137931034,56.97360206896337,0.6225450113036691
2021-06-22,422.95,4.2295,67350,9324.440289999999,9289.655172413793,34.78511758620516,0.37445004083145866
2021-06-23,431.7,4.317,68480,9517.34454,9445.51724137931,71.82729862069027,0.7604379599883243
2021-06-24,431.0,4.31,68480,9501.912199999999,9445.51724137931,56.39495862068907,0.5970552716121433
2021-06-25,427.6,4.276,68700,9426.955119999999,9475.862068965518,-48.906948965519405,-0.5161213682678539
2021-06-28,427.8,4.2780000000000005,68630,9431.364360000001,9466.206896551725,-34.84253655172324,-0.36807283986593836
2021-06-29,425.7,4.257,68150,9385.06734,9400.0,-14.932660000000396,-0.1588580851063872
2021-06-30,429.15,4.2915,68390,9461.12673,9433.103448275862,28.023281724137632,0.2970738302383358
2021-07-01,424.1,4.2410000000000005,68260,9349.79342,9415.172413793103,-65.37899379310329,-0.6944003882215044
2021-07-02,427.8,4.2780000000000005,68260,9431.364360000001,9415.172413793103,16.191946206898137,0.17197716085556913
2021-07-05,433.65,4.3365,69520,9560.33463,9588.965517241379,-28.63088724137924,-0.29858160601265754
2021-07-06,424.9,4.249,70100,9367.430379999998,9668.965517241379,-301.53513724138065,-3.118587368045663
2021-07-07,430.6,4.306,69110,9493.093719999999,9532.413793103447,-39.32007310344852,-0.41248810591810414
2021-07-08,426.9,4.269,68740,9411.52278,9481.379310344828,-69.85653034482857,-0.7367760328775198
2021-07-09,434.05,4.3405000000000005,68920,9569.153110000001,9506.206896551725,62.94621344827647,0.6621590938769651
2021-07-12,432.8,4.328,68980,9541.59536,9514.48275862069,27.112601379309126,0.28496138011016403
2021-07-13,429.1,4.291,69200,9460.02442,9544.827586206897,-84.803166206897,-0.8884724783237041
2021-07-14,426.55,4.2655,68870,9403.80661,9499.310344827587,-95.50373482758732,-1.0053754573834877
2021-07-15,431.15,4.3115,68800,9505.21913,9489.655172413793,15.563957586206016,0.16400972747092094
2021-07-16,430.55,4.3055,69340,9491.99141,9564.137931034482,-72.14652103448134,-0.7543442132967837
2021-07-19,420.15,4.201499999999999,68740,9262.710929999997,9481.379310344828,-218.66838034483044,-2.3062929262438474
2021-07-20,425.85,4.258500000000001,68130,9388.37427,9397.241379310344,-8.867109310343949,-0.09435864156758202
2021-07-21,427.95,4.2795,68020,9434.671289999998,9382.068965517241,52.60232448275747,0.5606687040576178
2021-07-22,433.8,4.338,68960,9563.64156,9511.724137931034,51.91742206896561,0.5458255655452445
2021-07-23,445.5,4.455,69670,9821.5821,9609.655172413793,211.92692758620615,2.2053541337734957
2021-07-26,459.1,4.591,70770,10121.41042,9761.379310344828,360.03110965517226,3.688322092694643
